classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::mylyn::zest::layouts::dataStructures::InternalRelationship ,58,21,17,6,1,105,4,2,0,6,0,15,16,5,0,1,15,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::CssStyleFieldEditor ,58,40,14,7,1,1,1,6,0,1,0,2,0,1,0,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaReportInfo ,58,32,15,11,1,78,3,8,0,6,0,13,9,6,0,0,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskDataExportOperation ,59,37,9,12,1,6,4,8,1,5,0,4,9,5,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemotePermission ,59,22,25,3,1,45,1,2,0,5,0,10,18,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::commands::AbstractMarkupResourceHandler ,59,18,11,4,1,6,0,4,2,1,0,4,0,0,0,0,3,0,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::core::DayDateRange ,59,25,18,9,2,15,7,3,0,0,1,6,23,0,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::core::SaxContextWriter ,59,36,5,16,1,6,0,16,0,1,0,4,11,1,0,0,4,1,0,0,0,2,1
org::eclipse::mylyn::internal::jira::core::model::JiraVersion ,59,27,23,12,1,21,9,3,0,12,0,7,9,4,3,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::DelegatingContextLabelProvider ,59,27,12,6,1,36,4,2,0,1,0,9,9,1,0,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::bridge::bugs::ProgressQueryHitCollector ,60,29,14,7,1,36,2,5,0,11,0,9,0,6,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::OpenRepositoryTaskJob ,60,23,3,11,1,3,2,9,0,5,0,3,0,5,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::xplanner::wsdl::soap::domain::DomainData ,60,19,21,20,1,45,19,1,7,5,0,10,18,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::actions::AddFavoriteAction ,60,21,6,4,2,3,0,4,0,2,0,3,2,2,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::swt::NestedGraphSnippet2 ,60,14,3,3,1,0,0,3,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::EditXPlannerQueryWizard ,60,32,12,14,2,10,1,13,0,2,0,5,4,2,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::AbstractMarkupLanguage ,60,34,16,11,2,120,8,3,5,4,2,16,41,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::actions::FocusOutlineAction ,60,32,15,10,2,15,3,7,0,1,8,6,25,0,1,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::confluence::core::block::AbstractConfluenceDelimitedBlock ,60,31,15,8,4,28,2,6,3,4,4,8,45,3,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::actions::RemoveFromContextAction ,60,27,14,5,1,6,0,5,0,3,0,4,0,2,2,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::AbstractRemoteConstant ,60,23,25,6,3,45,4,2,4,5,0,10,52,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskDragSourceListener ,60,27,15,7,1,6,2,5,0,2,0,4,0,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::tasks::ui::wizards::NewTaskWizard ,61,26,9,7,1,21,2,5,3,2,0,7,0,2,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::sync::SubmitTaskJob ,61,33,8,15,3,10,1,14,0,8,0,5,10,8,1,0,3,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::FastMarkupPartitioner ,61,36,10,13,1,21,6,8,0,4,0,7,0,1,1,1,5,0,1,0,0,3,1
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentDropListener ,61,17,19,4,1,21,1,3,0,1,0,7,9,1,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::search::XmlActiveSearchUpdater ,61,17,13,4,1,21,1,3,0,1,0,7,9,1,1,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::ide::ui::actions::FocusResourceNavigatorAction ,61,23,15,2,3,15,0,2,0,0,8,6,28,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::JiraTaskAttachmentHandler ,61,44,10,14,2,15,2,12,0,0,0,6,13,0,1,0,5,0,0,0,0,0,0
org::eclipse::mylyn::trac::tests::support::XmlRpcServer ,61,30,16,7,1,105,4,6,0,6,0,15,9,6,1,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::EditRepositoryWizard ,61,38,16,16,1,21,4,12,0,2,0,7,0,2,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskListNotifier ,62,35,15,13,1,15,2,11,0,3,0,6,12,3,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletDrawingStrategy ,62,10,9,2,1,1,1,1,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToDocbook ,62,31,2,9,2,0,0,9,0,0,1,1,4,0,0,0,0,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::TableBlock ,62,32,13,8,3,6,1,7,0,4,4,4,43,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::JiraWorkLog ,62,21,21,3,1,210,3,0,0,11,0,21,18,11,0,0,21,1,0,0,0,2,1
org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlag ,62,23,20,6,1,45,4,2,0,9,0,10,18,9,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ccvs::CvsLinkedTaskInfoAdapterFactory ,62,22,17,6,1,10,0,6,0,1,0,5,18,1,3,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::JiraConfiguration ,62,31,19,9,1,171,9,0,0,13,0,19,9,8,0,0,19,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::ui::TracConnectorUi ,63,44,18,14,2,66,0,14,0,0,0,12,31,0,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::history::TaskRevision ,63,31,19,8,1,91,6,6,4,10,0,14,18,1,2,0,11,0,0,0,0,0,0
org::xplanner::soap::ProjectData ,63,23,25,6,2,45,4,2,0,5,0,10,37,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensions ,63,37,19,10,1,36,4,7,0,4,0,9,9,3,1,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskHistoryDropDown ,63,39,12,11,1,6,1,10,0,4,0,4,0,4,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::JiraTimeFormat ,63,52,21,12,1,6,5,7,0,3,0,4,29,3,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::validation::DocumentRegionValidator ,63,32,18,9,1,55,3,6,2,4,0,11,9,0,0,0,7,0,0,0,0,1,1
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaKeywordAttributeEditor ,64,12,8,2,2,3,0,2,0,1,0,3,32,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::dev::IntrospectObjectAction ,64,32,13,14,1,3,0,14,0,1,0,3,9,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskRelationHyperlinkDetector ,64,27,15,6,2,10,2,4,0,1,0,5,4,1,3,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditor ,64,20,8,6,1,21,1,5,0,5,0,7,0,4,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::deprecated::RepositoryTaskEditorInput ,64,22,21,7,2,21,1,6,2,3,2,7,25,0,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditorInput ,64,22,20,8,1,91,5,3,0,4,0,14,9,4,0,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::OpenRepositoryTaskAction ,64,33,12,9,1,21,2,7,0,1,0,7,0,1,2,0,5,0,0,0,0,0,0
upload::MylarUsageUploadServlet ,64,28,4,7,1,1,0,7,0,5,0,2,45,4,1,0,0,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryDialog ,64,12,9,0,1,15,0,0,0,7,0,6,0,7,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::ui::MenuCommandMonitor ,64,20,13,5,1,1,1,4,0,4,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::builder::NoOpDocumentBuilder ,64,17,16,1,2,136,1,0,0,0,1,17,27,0,0,0,17,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::MultiSelectionAttributeEditor ,64,42,11,3,2,15,1,2,0,2,0,6,32,2,1,0,5,0,0,0,0,0,0
upload::GetUserIDServlet ,64,42,7,13,1,3,0,13,0,8,0,3,45,8,2,0,0,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::CompareAttachmentsAction ,65,19,9,4,1,10,0,4,0,2,0,5,0,2,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::ui::WebUiUtil ,65,27,17,6,1,6,3,3,0,0,0,4,9,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::confluence::core::block::TableBlock ,65,32,16,8,3,6,1,7,0,4,4,4,43,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteFieldValue ,65,27,28,5,1,45,0,5,0,5,0,10,18,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemotePermissionMapping ,65,27,28,5,1,45,0,5,0,5,0,10,18,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::ContextWorkingSetManager ,65,32,15,11,1,45,2,9,0,4,0,10,9,4,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::core::InteractionContextElement ,65,32,20,10,2,105,4,7,0,5,0,15,17,5,0,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::ui::editor::TracPeoplePart ,65,44,15,8,2,6,1,7,0,1,1,4,19,1,2,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveViewDelegatingDragAdapter ,65,23,15,2,1,15,2,0,0,3,0,6,9,3,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::TaskActivationHistory ,65,42,22,9,1,36,6,3,0,2,0,9,9,2,0,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteGroup ,65,29,28,6,2,45,0,6,0,5,0,10,33,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::block::QuoteBlock ,66,28,16,9,3,6,1,8,0,8,4,4,43,7,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaStructureBridge ,66,31,22,5,2,78,0,5,0,2,1,13,23,0,0,1,13,0,0,0,0,0,0
org::eclipse::mylyn::java::tests::xml::XmlResultUpdaterSearchListener ,66,29,9,7,2,10,1,6,0,4,0,5,15,4,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::swt::PaintSnippet ,66,8,3,1,1,0,0,1,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::viewer::AbstractTextSourceViewerConfiguration ,66,32,18,6,1,15,1,5,2,3,0,6,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskLabelDecorator ,67,37,22,11,1,15,0,11,0,0,0,6,9,0,1,0,5,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionSettingsContribution ,67,27,14,4,2,21,0,4,0,5,0,7,26,5,0,0,7,1,0,0,0,2,1
org::eclipse::mylyn::internal::context::core::AbstractRelationProvider ,67,45,18,20,2,210,13,9,3,10,0,21,17,4,0,0,16,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaUpdateAttachmentAction ,67,17,8,4,1,6,0,4,2,2,0,4,0,2,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCategorySearchOperation ,67,20,14,2,1,45,0,2,0,8,0,10,0,8,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::AddExistingTaskJob ,68,10,4,7,1,1,3,4,0,3,0,2,0,3,0,0,2,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::views::TaskKeyComparator ,68,21,25,5,1,10,1,4,0,3,0,5,9,2,2,0,3,0,1,0,1,3,1
org::eclipse::mylyn::internal::monitor::reports::ui::actions::EclipseUsageSummaryAction ,68,21,9,4,1,6,1,3,0,1,0,4,9,0,0,1,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizationSession ,68,24,23,6,1,210,6,0,0,10,0,21,22,10,0,0,21,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::CategoryEditor ,68,21,9,2,1,36,1,1,0,5,0,9,0,4,2,0,7,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::viewer::HtmlViewerConfiguration ,68,34,18,10,2,66,3,7,1,3,1,12,5,3,2,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::TracWikiHandler ,69,46,9,9,2,21,0,9,0,1,0,7,14,1,1,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::history::TaskHistory ,69,27,15,4,1,55,2,2,0,6,0,11,18,6,1,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::MultiplexingContentAssistProcessor ,69,19,15,1,1,36,1,0,0,3,0,9,9,3,1,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::confluence::core::block::TableOfContentsBlock ,69,39,15,13,4,36,1,13,0,5,4,9,45,4,1,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::FocusedTeamUiPlugin ,69,29,16,15,1,66,12,4,0,10,0,12,0,6,1,0,11,2,0,0,0,4,1
org::eclipse::mylyn::internal::tasks::ui::MoveToCategoryMenuContributor ,69,30,8,10,1,6,1,9,0,0,0,4,10,0,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataImportWizard ,70,37,12,12,1,21,3,10,0,1,0,7,0,1,2,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteProjectRole ,70,28,32,4,1,66,2,2,0,6,0,12,18,6,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::resources::ui::ResourceChangeMonitor ,70,28,20,10,1,21,3,8,0,2,0,7,9,2,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::TracAttachmentHandler ,70,45,14,12,2,10,0,12,0,1,0,5,13,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteUser ,70,29,32,2,2,66,0,2,0,6,0,12,33,6,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskListNotificationManager ,70,39,16,10,1,45,4,7,0,8,0,10,9,8,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskReportGenerator ,70,25,13,9,1,15,2,7,0,6,0,6,9,6,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::search::StackTraceDuplicateDetector ,70,34,15,13,2,6,1,12,0,0,0,4,15,0,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToHtml ,71,34,2,11,2,0,1,10,1,0,1,1,4,0,0,0,0,0,0,0,0,1,1
org::eclipse::mylyn::internal::java::ui::actions::FocusBrowsingPerspectiveAction ,71,33,13,5,2,10,0,5,0,4,8,5,25,4,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskActivityMonitor ,71,59,21,15,1,21,5,11,0,5,0,7,9,5,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::reports::preferences::UiUsageReportsPreferencePage ,71,27,9,3,1,21,0,3,0,2,0,7,0,2,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskActivityTimer ,71,38,19,2,1,136,0,2,0,4,0,17,9,4,2,0,15,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::ui::BrowserMonitor ,71,37,25,6,2,120,1,5,0,3,1,16,17,2,1,0,14,1,0,0,0,2,1
org::eclipse::mylyn::sandbox::tests::util::PdeProject ,71,30,10,3,1,21,1,2,0,1,0,7,9,1,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::RepositoryQuery ,71,34,24,32,3,120,28,4,2,7,0,16,59,4,0,0,16,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::ui::ColorSelectionWindow ,71,13,5,0,1,10,0,0,0,2,0,5,0,2,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::ui::CheckActivityJob ,72,18,18,6,1,21,3,3,1,6,0,7,0,4,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::QuoteBlock ,72,42,21,10,3,15,1,9,0,4,4,6,43,3,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::core::ErrorReporterManager ,72,32,14,6,1,15,2,5,0,5,0,6,9,5,2,0,4,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::confluence::core::block::TextBoxBlock ,72,34,17,12,4,10,1,11,0,7,4,5,45,7,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::AbstractRepositoryConnector ,72,41,19,74,1,351,70,4,7,1,0,27,9,1,0,0,27,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::ui::SwtUtil ,72,30,10,9,1,21,5,5,0,3,0,7,9,0,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryConnector ,73,25,23,6,2,253,5,1,0,7,0,23,36,5,0,0,23,2,0,0,0,4,1
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::EditorPreferencePage ,73,32,7,4,1,6,0,4,0,0,0,4,0,0,0,0,4,1,0,0,0,3,1
org::eclipse::mylyn::internal::tasks::core::data::ElementHandler ,73,35,24,20,1,105,16,4,15,5,0,15,51,4,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::search::SearchHitCollector ,74,36,11,22,2,36,9,13,0,5,1,9,11,5,0,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::actions::AbstractInterestManipulationAction ,74,33,15,6,1,28,0,6,4,5,0,8,9,1,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::algorithms::RadialLayoutAlgorithm ,74,38,20,8,3,36,3,5,0,6,8,9,72,5,1,1,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::block::ParagraphBlock ,74,26,19,9,3,15,1,8,0,5,4,6,43,4,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::confluence::core::ConfluenceLanguage ,74,35,7,28,3,21,6,24,0,1,6,7,57,1,0,0,2,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportErrorPage ,74,16,6,5,1,10,1,4,0,3,0,5,0,2,0,0,5,1,0,0,0,3,1
org::eclipse::mylyn::tasks::core::RepositoryStatus ,74,33,20,14,1,91,11,3,0,13,7,14,31,1,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::ActiveFoldingListener ,74,41,19,9,2,28,2,7,0,6,0,8,17,6,1,0,7,1,0,0,0,2,1
org::eclipse::mylyn::internal::java::ui::InterestUpdateDeltaListener ,75,34,16,6,1,15,2,4,0,1,0,6,9,1,3,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageUploadWizardPage ,75,27,9,7,1,6,3,4,0,4,0,4,0,4,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::ContentState ,75,26,24,21,1,210,20,1,1,10,0,21,15,10,0,0,16,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::Textile ,75,28,19,12,1,3,6,6,0,9,0,3,9,5,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::data::TaskAttributeMetaData ,75,40,20,42,1,120,41,2,0,1,0,16,9,1,0,0,15,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchHit ,75,22,22,0,1,231,0,0,0,10,0,22,9,10,0,0,22,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::core::XPlannerCorePlugin ,75,31,15,10,1,36,4,6,0,5,0,9,0,3,0,0,9,1,0,0,0,2,1
org::eclipse::mylyn::internal::wikitext::textile::core::block::TableOfContentsBlock ,75,42,17,12,3,28,1,12,0,5,4,8,43,4,1,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::JavaDebugStructureBridge ,75,27,22,6,2,55,0,6,0,3,1,11,23,2,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::InformationPresenterUtil ,75,8,1,2,1,0,1,1,0,2,0,1,9,2,0,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::bugzilla::core::BugzillaVersion ,76,24,27,8,1,21,5,3,0,10,0,7,18,5,2,0,5,1,0,0,0,2,1
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupTask ,76,37,22,17,1,66,6,11,3,5,0,12,0,5,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteCustomFieldValue ,76,33,35,6,1,66,1,5,0,6,0,12,18,6,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::ui::WebResourceStructureBridge ,76,29,26,7,2,78,3,5,0,2,1,13,23,1,0,0,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::RepositoryModel ,76,50,14,20,1,45,8,12,0,3,0,10,12,3,2,0,8,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToEclipseHelp ,76,37,2,12,3,0,0,12,0,0,1,1,5,0,0,0,0,0,0,0,0,1,1
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaProposalProcessor ,77,37,21,11,1,15,3,8,0,12,0,6,9,10,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::core::SaxContextContentHandler ,77,24,13,9,1,6,1,8,0,8,0,4,51,6,0,0,4,1,0,0,0,2,1
org::eclipse::mylyn::internal::resources::ui::ResourceUiBridge ,77,42,24,9,2,36,0,9,0,0,0,9,16,0,2,0,7,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToEclipseHelpTask ,77,52,16,8,3,21,1,7,0,2,9,7,42,2,1,0,5,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::validation::ValidationProblem ,77,28,24,17,1,78,15,2,0,6,0,13,9,5,0,0,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::properties::ProjectPropertyPage ,77,42,9,8,1,10,0,8,0,2,0,5,0,2,0,0,3,1,0,0,0,3,1
org::eclipse::mylyn::wikitext::core::parser::markup::MarkupLanguageConfiguration ,77,39,18,11,1,153,6,5,0,7,0,18,18,7,0,0,17,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStore ,77,52,12,12,1,36,3,9,0,2,0,9,9,2,2,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListSorter ,77,13,27,8,1,15,3,5,0,3,0,6,0,2,1,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::TaskWorkingSetAction ,77,32,14,4,1,15,1,3,0,2,0,6,0,1,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteVersion ,78,33,33,4,3,91,0,4,0,7,0,14,52,7,0,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::WebContentProposalProvider ,78,22,5,6,1,6,2,4,0,2,0,4,9,2,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::TaskRepositoriesExternalizer ,78,45,10,14,1,6,2,12,0,4,0,4,9,1,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::bugs::actions::NewTaskFromErrorAction ,78,29,15,2,1,15,0,2,0,2,0,6,9,1,3,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::html::SubstitutionTextReader ,78,28,24,4,2,45,1,3,1,8,0,10,35,6,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::CommentGroupStrategy ,78,47,20,9,1,6,2,7,0,2,0,4,9,0,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::monitor::ui::AbstractUserInteractionMonitor ,78,52,25,25,1,28,18,7,11,1,0,8,9,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::views::TaskActivityViewSorter ,78,22,25,4,1,45,1,3,0,13,0,10,0,12,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::uml::UMLExample ,78,46,5,5,1,3,0,5,0,1,0,3,9,0,0,1,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::StudyParameters ,78,20,29,7,1,190,7,0,0,10,0,20,9,10,0,0,20,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskWorkingSetFilter ,79,22,24,6,2,15,2,4,0,1,0,6,11,1,1,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskAttributeDiff ,79,43,24,6,1,55,1,5,0,5,0,11,9,5,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::editor::AutoFoldPreferenceBlock ,79,11,6,1,1,15,0,1,0,0,0,6,9,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::AbstractHyperlinkTextPresentationManager ,79,36,23,5,1,45,2,3,2,4,0,10,9,4,1,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::PresentationDropDownSelectionAction ,79,42,14,5,1,10,1,5,0,3,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::externalization::ExternalizationManager ,79,34,11,24,1,36,15,9,0,7,0,9,9,7,1,0,8,0,0,0,0,0,0
